"Text","Sentiment"
"there seemed to be no use in waiting by the little door, so she went  back to the table, half hoping she might find another key on it, or at  any rate a book of rules for shutting people up like telescopes  this  time she found a little bottle on it, ('which certainly was not here  before,' said alice,) and round the neck of the bottle was a paper  label, with the words 'drink me' beautifully printed on it in large  letters","0.0"
"it was all very well to say 'drink me,' but the wise little alice was  not going to do that in a hurry","0.0"
"'no, i'll look first,' she said, 'and  see whether it's marked  poison  or not'  for she had read several nice  little histories about children who had got burnt, and eaten up by wild  beasts and other unpleasant things, all because they would not remember  the simple rules their friends had taught them  such as, that a red hot  poker will burn you if you hold it too long  and that if you cut your  finger very deeply with a knife, it usually bleeds  and she had never  forgotten that, if you drink much from a bottle marked 'poison,' it is  almost certain to disagree with you, sooner or later","1.0"
"however, this bottle was not marked 'poison,' so alice ventured to taste  it, and finding it very nice, (it had, in fact, a sort of mixed flavour  of cherry tart, custard, pine apple, roast turkey, toffee, and hot  buttered toast,) she very soon finished it off","1.0"
"'what a curious feeling","1.0"
"said alice  'i must be shutting up like a  telescope","1.0"
"and so it was indeed  she was now only ten inches high, and her face  brightened up at the thought that she was now the right size for going  through the little door into that lovely garden","0.0"
"first, however, she  waited for a few minutes to see if she was going to shrink any further   she felt a little nervous about this  'for it might end, you know,' said  alice to herself, 'in my going out altogether, like a candle","0.0"
"i wonder  what i should be like then","0.0"
"and she tried to fancy what the flame of a  candle is like after the candle is blown out, for she could not remember  ever having seen such a thing","0.0"
"after a while, finding that nothing more happened, she decided on going  into the garden at once  but, alas for poor alice","0.0"
"when she got to the  door, she found she had forgotten the little golden key, and when she  went back to the table for it, she found she could not possibly reach  it  she could see it quite plainly through the glass, and she tried her  best to climb up one of the legs of the table, but it was too slippery   and when she had tired herself out with trying, the poor little thing  sat down and cried","0.0"
"'come, there's no use in crying like that","1.0"
"said alice to herself,  rather sharply  'i advise you to leave off this minute","1.0"
"she generally  gave herself very good advice, (though she very seldom followed it),  and sometimes she scolded herself so severely as to bring tears into  her eyes  and once she remembered trying to box her own ears for having  cheated herself in a game of croquet she was playing against herself,  for this curious child was very fond of pretending to be two people","0.0"
"'but it's no use now,' thought poor alice, 'to pretend to be two people","1.0"
"why, there's hardly enough of me left to make one respectable person","0.0"
"soon her eye fell on a little glass box that was lying under the table   she opened it, and found in it a very small cake, on which the words  'eat me' were beautifully marked in currants","1.0"
"'well, i'll eat it,' said  alice, 'and if it makes me grow larger, i can reach the key  and if it  makes me grow smaller, i can creep under the door  so either way i'll  get into the garden, and i don't care which happens","1.0"
"she ate a little bit, and said anxiously to herself, 'which way","1.0"
"which  way","1.0"
", holding her hand on the top of her head to feel which way it was  growing, and she was quite surprised to find that she remained the same  size  to be sure, this generally happens when one eats cake, but alice  had got so much into the way of expecting nothing but out of the way  things to happen, that it seemed quite dull and stupid for life to go on  in the common way","0.0"
"so she set to work, and very soon finished off the cake","0.0"
"chapter ii","0.0"
"the pool of tears    'curiouser and curiouser","1.0"
"cried alice (she was so much surprised, that  for the moment she quite forgot how to speak good english)  'now i'm  opening out like the largest telescope that ever was","0.0"
"good bye, feet","1.0"
"(for when she looked down at her feet, they seemed to be almost out of  sight, they were getting so far off)","0.0"
"'oh, my poor little feet, i wonder  who will put on your shoes and stockings for you now, dears","1.0"
"i'm sure   i  shan't be able","0.0"
"i shall be a great deal too far off to trouble  myself about you  you must manage the best way you can   but i must be  kind to them,' thought alice, 'or perhaps they won't walk the way i want  to go","1.0"
"let me see  i'll give them a new pair of boots every christmas","1.0"
"and she went on planning to herself how she would manage it","0.0"
"'they must  go by the carrier,' she thought  'and how funny it'll seem, sending  presents to one's own feet","1.0"
"and how odd the directions will look","1.0"
"alice's right foot, esq","1.0"
"hearthrug,           near the fender,             (with alice's love)","1.0"
"oh dear, what nonsense i'm talking","0.0"
"just then her head struck against the roof of the hall  in fact she was  now more than nine feet high, and she at once took up the little golden  key and hurried off to the garden door","0.0"
"poor alice","1.0"
"it was as much as she could do, lying down on one side, to  look through into the garden with one eye  but to get through was more  hopeless than ever  she sat down and began to cry again","0.0"
"'you ought to be ashamed of yourself,' said alice, 'a great girl like  you,' (she might well say this), 'to go on crying in this way","1.0"
"stop this  moment, i tell you","0.0"
"but she went on all the same, shedding gallons of  tears, until there was a large pool all round her, about four inches  deep and reaching half down the hall","1.0"
"after a time she heard a little pattering of feet in the distance, and  she hastily dried her eyes to see what was coming","1.0"
"it was the white  rabbit returning, splendidly dressed, with a pair of white kid gloves in  one hand and a large fan in the other  he came trotting along in a great  hurry, muttering to himself as he came, 'oh","0.0"
"the duchess, the duchess","1.0"
"oh","0.0"
"won't she be savage if i've kept her waiting","0.0"
"alice felt so  desperate that she was ready to ask help of any one  so, when the rabbit  came near her, she began, in a low, timid voice, 'if you please, sir  '  the rabbit started violently, dropped the white kid gloves and the fan,  and skurried away into the darkness as hard as he could go","1.0"
"alice took up the fan and gloves, and, as the hall was very hot, she  kept fanning herself all the time she went on talking  'dear, dear","0.0"
"how  queer everything is to day","0.0"
"and yesterday things went on just as usual","0.0"
"i wonder if i've been changed in the night","0.0"
"let me think  was i the  same when i got up this morning","0.0"
"i almost think i can remember feeling a  little different","1.0"
"but if i'm not the same, the next question is, who  in the world am i","0.0"
"ah, that's the great puzzle","1.0"
"and she began thinking  over all the children she knew that were of the same age as herself, to  see if she could have been changed for any of them","0.0"
"'i'm sure i'm not ada,' she said, 'for her hair goes in such long  ringlets, and mine doesn't go in ringlets at all  and i'm sure i can't  be mabel, for i know all sorts of things, and she, oh","1.0"
"she knows such a  very little","1.0"
"besides, she's she, and i'm i, and  oh dear, how puzzling  it all is","0.0"
"i'll try if i know all the things i used to know","0.0"
"let me  see  four times five is twelve, and four times six is thirteen, and  four times seven is  oh dear","0.0"
"i shall never get to twenty at that rate","0.0"
"however, the multiplication table doesn't signify  let's try geography","0.0"
"london is the capital of paris, and paris is the capital of rome, and  rome  no, that's all wrong, i'm certain","1.0"
"i must have been changed for  mabel","0.0"
"i'll try and say  how doth the little   ' and she crossed her  hands on her lap as if she were saying lessons, and began to repeat it,  but her voice sounded hoarse and strange, and the words did not come the  same as they used to do            'how doth the little crocodile        improve his shining tail,       and pour the waters of the nile        on every golden scale","0.0"
"'how cheerfully he seems to grin,        how neatly spread his claws,       and welcome little fishes in        with gently smiling jaws","1.0"
"'i'm sure those are not the right words,' said poor alice, and her eyes  filled with tears again as she went on, 'i must be mabel after all, and  i shall have to go and live in that poky little house, and have next to  no toys to play with, and oh","1.0"
"ever so many lessons to learn","0.0"
"no, i've  made up my mind about it  if i'm mabel, i'll stay down here","0.0"
"it'll be no  use their putting their heads down and saying  come up again, dear","0.0"
"i  shall only look up and say  who am i then","0.0"
"tell me that first, and then,  if i like being that person, i'll come up  if not, i'll stay down here  till i'm somebody else   but, oh dear","0.0"
"cried alice, with a sudden burst  of tears, 'i do wish they would put their heads down","1.0"
"i am so very tired  of being all alone here","0.0"
"as she said this she looked down at her hands, and was surprised to see  that she had put on one of the rabbit's little white kid gloves while  she was talking","0.0"
"'how can i have done that","0.0"
"she thought","0.0"
"'i must  be growing small again","1.0"
"she got up and went to the table to measure  herself by it, and found that, as nearly as she could guess, she was now  about two feet high, and was going on shrinking rapidly  she soon found  out that the cause of this was the fan she was holding, and she dropped  it hastily, just in time to avoid shrinking away altogether","0.0"
"'that was a narrow escape","1.0"
"said alice, a good deal frightened at the  sudden change, but very glad to find herself still in existence  'and  now for the garden","1.0"
"and she ran with all speed back to the little door   but, alas","0.0"
"the little door was shut again, and the little golden key was  lying on the glass table as before, 'and things are worse than ever,'  thought the poor child, 'for i never was so small as this before, never","0.0"
"and i declare it's too bad, that it is","0.0"
"as she said these words her foot slipped, and in another moment, splash","0.0"
"she was up to her chin in salt water","1.0"
"her first idea was that she  had somehow fallen into the sea, 'and in that case i can go back by  railway,' she said to herself","0.0"
"(alice had been to the seaside once in  her life, and had come to the general conclusion, that wherever you go  to on the english coast you find a number of bathing machines in the  sea, some children digging in the sand with wooden spades, then a row  of lodging houses, and behind them a railway station","1.0"
"however, she soon  made out that she was in the pool of tears which she had wept when she  was nine feet high","0.0"
"'i wish i hadn't cried so much","0.0"
"said alice, as she swam about, trying  to find her way out","1.0"
"'i shall be punished for it now, i suppose, by  being drowned in my own tears","0.0"
"that will be a queer thing, to be sure","0.0"
"however, everything is queer to day","1.0"
"just then she heard something splashing about in the pool a little way  off, and she swam nearer to make out what it was  at first she thought  it must be a walrus or hippopotamus, but then she remembered how small  she was now, and she soon made out that it was only a mouse that had  slipped in like herself","0.0"
"'would it be of any use, now,' thought alice, 'to speak to this mouse","1.0"
"everything is so out of the way down here, that i should think very  likely it can talk  at any rate, there's no harm in trying","0.0"
"so she  began  'o mouse, do you know the way out of this pool","0.0"
"i am very tired  of swimming about here, o mouse","0.0"
"(alice thought this must be the right  way of speaking to a mouse  she had never done such a thing before, but  she remembered having seen in her brother's latin grammar, 'a mouse  of  a mouse  to a mouse  a mouse  o mouse","1.0"
"the mouse looked at her rather  inquisitively, and seemed to her to wink with one of its little eyes,  but it said nothing","0.0"
"'perhaps it doesn't understand english,' thought alice  'i daresay it's  a french mouse, come over with william the conqueror","1.0"
"(for, with all  her knowledge of history, alice had no very clear notion how long ago  anything had happened","1.0"
"so she began again  'ou est ma chatte","0.0"
"which  was the first sentence in her french lesson book","1.0"
"the mouse gave a  sudden leap out of the water, and seemed to quiver all over with fright","0.0"
"'oh, i beg your pardon","0.0"
"cried alice hastily, afraid that she had hurt  the poor animal's feelings","0.0"
"'i quite forgot you didn't like cats","0.0"
"'not like cats","1.0"
"cried the mouse, in a shrill, passionate voice","1.0"
"'would  you like cats if you were me","0.0"
"'well, perhaps not,' said alice in a soothing tone  'don't be angry  about it","0.0"
"and yet i wish i could show you our cat dinah  i think you'd  take a fancy to cats if you could only see her","1.0"
"she is such a dear quiet  thing,' alice went on, half to herself, as she swam lazily about in the  pool, 'and she sits purring so nicely by the fire, licking her paws and  washing her face  and she is such a nice soft thing to nurse  and she's  such a capital one for catching mice  oh, i beg your pardon","1.0"
"cried  alice again, for this time the mouse was bristling all over, and she  felt certain it must be really offended","1.0"
"'we won't talk about her any  more if you'd rather not","0.0"
"'we indeed","0.0"
"cried the mouse, who was trembling down to the end of his  tail","1.0"
"'as if i would talk on such a subject","1.0"
"our family always hated  cats  nasty, low, vulgar things","1.0"
"don't let me hear the name again","0.0"
"'i won't indeed","0.0"
"said alice, in a great hurry to change the subject of  conversation","1.0"
"'are you  are you fond  of  of dogs","0.0"
"the mouse did not  answer, so alice went on eagerly  'there is such a nice little dog near  our house i should like to show you","0.0"
"a little bright eyed terrier, you  know, with oh, such long curly brown hair","1.0"
"and it'll fetch things when  you throw them, and it'll sit up and beg for its dinner, and all sorts  of things  i can't remember half of them  and it belongs to a farmer,  you know, and he says it's so useful, it's worth a hundred pounds","1.0"
"he  says it kills all the rats and  oh dear","0.0"
"cried alice in a sorrowful  tone, 'i'm afraid i've offended it again","1.0"
"for the mouse was swimming  away from her as hard as it could go, and making quite a commotion in  the pool as it went","1.0"
"so she called softly after it, 'mouse dear","0.0"
"do come back again, and we  won't talk about cats or dogs either, if you don't like them","0.0"
"when the  mouse heard this, it turned round and swam slowly back to her  its  face was quite pale (with passion, alice thought), and it said in a low  trembling voice, 'let us get to the shore, and then i'll tell you my  history, and you'll understand why it is i hate cats and dogs","1.0"
"it was high time to go, for the pool was getting quite crowded with the  birds and animals that had fallen into it  there were a duck and a dodo,  a lory and an eaglet, and several other curious creatures","0.0"
"alice led the  way, and the whole party swam to the shore","1.0"
"chapter iii","0.0"
"a caucus race and a long tale    they were indeed a queer looking party that assembled on the bank  the  birds with draggled feathers, the animals with their fur clinging close  to them, and all dripping wet, cross, and uncomfortable","1.0"
"the first question of course was, how to get dry again  they had a  consultation about this, and after a few minutes it seemed quite natural  to alice to find herself talking familiarly with them, as if she had  known them all her life","0.0"
"indeed, she had quite a long argument with the  lory, who at last turned sulky, and would only say, 'i am older than  you, and must know better'  and this alice would not allow without  knowing how old it was, and, as the lory positively refused to tell its  age, there was no more to be said","1.0"
"at last the mouse, who seemed to be a person of authority among them,  called out, 'sit down, all of you, and listen to me","1.0"
"i'll soon make you  dry enough","1.0"
"they all sat down at once, in a large ring, with the mouse  in the middle","0.0"
"alice kept her eyes anxiously fixed on it, for she felt  sure she would catch a bad cold if she did not get dry very soon","0.0"
"'ahem","0.0"
"said the mouse with an important air, 'are you all ready","1.0"
"this  is the driest thing i know","0.0"
"silence all round, if you please","1.0"
"william  the conqueror, whose cause was favoured by the pope, was soon submitted  to by the english, who wanted leaders, and had been of late much  accustomed to usurpation and conquest","1.0"
"edwin and morcar, the earls of  mercia and northumbria   '    'ugh","1.0"
"said the lory, with a shiver","1.0"
"'i beg your pardon","1.0"
"said the mouse, frowning, but very politely  'did  you speak","1.0"
"'not i","1.0"
"said the lory hastily","0.0"
"'i thought you did,' said the mouse","1.0"
"'  i proceed","1.0"
"edwin and morcar,  the earls of mercia and northumbria, declared for him  and even stigand,  the patriotic archbishop of canterbury, found it advisable   '    'found what","1.0"
"said the duck","0.0"
"'found it,' the mouse replied rather crossly  'of course you know what   it  means","1.0"
"'i know what  it  means well enough, when i find a thing,' said the  duck  'it's generally a frog or a worm","1.0"
"the question is, what did the  archbishop find","1.0"
"the mouse did not notice this question, but hurriedly went on, '   found  it advisable to go with edgar atheling to meet william and offer him the  crown","1.0"
"william's conduct at first was moderate","1.0"
"but the insolence of his  normans    how are you getting on now, my dear","1.0"
"it continued, turning  to alice as it spoke","1.0"
"'as wet as ever,' said alice in a melancholy tone  'it doesn't seem to  dry me at all","1.0"
"'in that case,' said the dodo solemnly, rising to its feet, 'i move  that the meeting adjourn, for the immediate adoption of more energetic  remedies  '    'speak english","1.0"
"said the eaglet","1.0"
"'i don't know the meaning of half  those long words, and, what's more, i don't believe you do either","0.0"
"and  the eaglet bent down its head to hide a smile  some of the other birds  tittered audibly","0.0"
"'what i was going to say,' said the dodo in an offended tone, 'was, that  the best thing to get us dry would be a caucus race","1.0"
"'what is a caucus race","1.0"
"said alice  not that she wanted much to know,  but the dodo had paused as if it thought that somebody ought to speak,  and no one else seemed inclined to say anything","0.0"
"'why,' said the dodo, 'the best way to explain it is to do it","1.0"
"(and, as  you might like to try the thing yourself, some winter day, i will tell  you how the dodo managed it","0.0"
"first it marked out a race course, in a sort of circle, ('the exact  shape doesn't matter,' it said,) and then all the party were placed  along the course, here and there","0.0"
"there was no 'one, two, three, and  away,' but they began running when they liked, and left off when they  liked, so that it was not easy to know when the race was over","0.0"
"however,  when they had been running half an hour or so, and were quite dry again,  the dodo suddenly called out 'the race is over","0.0"
"and they all crowded  round it, panting, and asking, 'but who has won","1.0"
"this question the dodo could not answer without a great deal of thought,  and it sat for a long time with one finger pressed upon its forehead  (the position in which you usually see shakespeare, in the pictures  of him), while the rest waited in silence","1.0"
"at last the dodo said,  'everybody has won, and all must have prizes","1.0"
"'but who is to give the prizes","1.0"
"quite a chorus of voices asked","1.0"
"'why, she, of course,' said the dodo, pointing to alice with one finger   and the whole party at once crowded round her, calling out in a confused  way, 'prizes","1.0"
"prizes","0.0"
"alice had no idea what to do, and in despair she put her hand in her  pocket, and pulled out a box of comfits, (luckily the salt water had  not got into it), and handed them round as prizes","0.0"
"there was exactly one  a piece all round","0.0"
"'but she must have a prize herself, you know,' said the mouse","1.0"
"'of course,' the dodo replied very gravely","1.0"
"'what else have you got in  your pocket","0.0"
"he went on, turning to alice","1.0"
"'only a thimble,' said alice sadly","1.0"
"'hand it over here,' said the dodo","1.0"
"then they all crowded round her once more, while the dodo solemnly  presented the thimble, saying 'we beg your acceptance of this elegant  thimble'  and, when it had finished this short speech, they all cheered","1.0"
"alice thought the whole thing very absurd, but they all looked so grave  that she did not dare to laugh  and, as she could not think of anything  to say, she simply bowed, and took the thimble, looking as solemn as she  could","0.0"
"the next thing was to eat the comfits  this caused some noise and  confusion, as the large birds complained that they could not taste  theirs, and the small ones choked and had to be patted on the back","0.0"
"however, it was over at last, and they sat down again in a ring, and  begged the mouse to tell them something more","0.0"
"'you promised to tell me your history, you know,' said alice, 'and why  it is you hate  c and d,' she added in a whisper, half afraid that it  would be offended again","1.0"
"'mine is a long and a sad tale","1.0"
"said the mouse, turning to alice, and  sighing","1.0"
"'it is a long tail, certainly,' said alice, looking down with wonder at  the mouse's tail  'but why do you call it sad","1.0"
"and she kept on puzzling  about it while the mouse was speaking, so that her idea of the tale was  something like this                'fury said to a           mouse, that he          met in the         house,        let us        both go to         law  i will          prosecute           you","0.0"
"come,             i'll take no             denial  we            must have a          trial  for        really this       morning i've      nothing      to do","0.0"
"said the        mouse to the         cur,  such          a trial,           dear sir,              with            no jury          or judge,         would be        wasting        our        breath","1.0"
"i'll be          judge, i'll           be jury,               said           cunning            old fury              i'll            try the              whole              cause,                and             condemn             you            to             death","1.0"
"'you are not attending","0.0"
"said the mouse to alice severely","1.0"
"'what are you  thinking of","1.0"
"'i beg your pardon,' said alice very humbly  'you had got to the fifth  bend, i think","1.0"
"'i had not","0.0"
"cried the mouse, sharply and very angrily","1.0"
"'a knot","0.0"
"said alice, always ready to make herself useful, and looking  anxiously about her","1.0"
"'oh, do let me help to undo it","0.0"
"'i shall do nothing of the sort,' said the mouse, getting up and walking  away","0.0"
"'you insult me by talking such nonsense","0.0"
"'i didn't mean it","0.0"
"pleaded poor alice","1.0"
"'but you're so easily offended,  you know","1.0"
"the mouse only growled in reply","1.0"
"'please come back and finish your story","0.0"
"alice called after it  and the  others all joined in chorus, 'yes, please do","1.0"
"but the mouse only shook  its head impatiently, and walked a little quicker","0.0"
"'what a pity it wouldn't stay","0.0"
"sighed the lory, as soon as it was quite  out of sight  and an old crab took the opportunity of saying to her  daughter 'ah, my dear","0.0"
"let this be a lesson to you never to lose  your temper","0.0"
"'hold your tongue, ma","1.0"
"said the young crab, a little  snappishly","1.0"
"'you're enough to try the patience of an oyster","0.0"
"'i wish i had our dinah here, i know i do","1.0"
"said alice aloud, addressing  nobody in particular","1.0"
"'she'd soon fetch it back","1.0"
"'and who is dinah, if i might venture to ask the question","1.0"
"said the  lory","1.0"
"alice replied eagerly, for she was always ready to talk about her pet   'dinah's our cat","0.0"
"and she's such a capital one for catching mice you  can't think","1.0"
"and oh, i wish you could see her after the birds","1.0"
"why,  she'll eat a little bird as soon as look at it","1.0"
"this speech caused a remarkable sensation among the party","1.0"
"some of the  birds hurried off at once  one old magpie began wrapping itself up very  carefully, remarking, 'i really must be getting home  the night air  doesn't suit my throat","0.0"
"and a canary called out in a trembling voice to  its children, 'come away, my dears","1.0"
"it's high time you were all in bed","0.0"
"on various pretexts they all moved off, and alice was soon left alone","1.0"
"'i wish i hadn't mentioned dinah","0.0"
"she said to herself in a melancholy  tone","1.0"
"'nobody seems to like her, down here, and i'm sure she's the best  cat in the world","1.0"
"oh, my dear dinah","0.0"
"i wonder if i shall ever see you  any more","1.0"
"and here poor alice began to cry again, for she felt very  lonely and low spirited","0.0"
"in a little while, however, she again heard  a little pattering of footsteps in the distance, and she looked up  eagerly, half hoping that the mouse had changed his mind, and was coming  back to finish his story","1.0"
"chapter iv","0.0"
"the rabbit sends in a little bill    it was the white rabbit, trotting slowly back again, and looking  anxiously about as it went, as if it had lost something  and she heard  it muttering to itself 'the duchess","0.0"
"the duchess","1.0"
"oh my dear paws","0.0"
"oh  my fur and whiskers","1.0"
"she'll get me executed, as sure as ferrets are  ferrets","0.0"
"where can i have dropped them, i wonder","1.0"
"alice guessed in a  moment that it was looking for the fan and the pair of white kid gloves,  and she very good naturedly began hunting about for them, but they were  nowhere to be seen  everything seemed to have changed since her swim in  the pool, and the great hall, with the glass table and the little door,  had vanished completely","1.0"
"very soon the rabbit noticed alice, as she went hunting about, and  called out to her in an angry tone, 'why, mary ann, what are you doing  out here","1.0"
"run home this moment, and fetch me a pair of gloves and a fan","1.0"
"quick, now","0.0"
"and alice was so much frightened that she ran off at once  in the direction it pointed to, without trying to explain the mistake it  had made","1.0"
"'he took me for his housemaid,' she said to herself as she ran","0.0"
"'how  surprised he'll be when he finds out who i am","1.0"
"but i'd better take him  his fan and gloves  that is, if i can find them","0.0"
"as she said this, she  came upon a neat little house, on the door of which was a bright brass  plate with the name 'w","0.0"
"rabbit' engraved upon it","1.0"
"she went in without  knocking, and hurried upstairs, in great fear lest she should meet the  real mary ann, and be turned out of the house before she had found the  fan and gloves","0.0"
"'how queer it seems,' alice said to herself, 'to be going messages for  a rabbit","1.0"
"i suppose dinah'll be sending me on messages next","0.0"
"and she  began fancying the sort of thing that would happen  ' miss alice","0.0"
"come  here directly, and get ready for your walk","1.0"
"coming in a minute,  nurse","0.0"
"but i've got to see that the mouse doesn't get out","0.0"
"only i don't  think,' alice went on, 'that they'd let dinah stop in the house if it  began ordering people about like that","0.0"
"by this time she had found her way into a tidy little room with a table  in the window, and on it (as she had hoped) a fan and two or three pairs  of tiny white kid gloves  she took up the fan and a pair of the gloves,  and was just going to leave the room, when her eye fell upon a little  bottle that stood near the looking glass","1.0"
"there was no label this time  with the words 'drink me,' but nevertheless she uncorked it and put it  to her lips","0.0"
"'i know something interesting is sure to happen,' she said  to herself, 'whenever i eat or drink anything  so i'll just see what  this bottle does","0.0"
"i do hope it'll make me grow large again, for really  i'm quite tired of being such a tiny little thing","0.0"
"it did so indeed, and much sooner than she had expected  before she had  drunk half the bottle, she found her head pressing against the ceiling,  and had to stoop to save her neck from being broken","0.0"
"she hastily put  down the bottle, saying to herself 'that's quite enough  i hope i shan't  grow any more  as it is, i can't get out at the door  i do wish i hadn't  drunk quite so much","0.0"
"alas","0.0"
"it was too late to wish that","0.0"
"she went on growing, and growing,  and very soon had to kneel down on the floor  in another minute there  was not even room for this, and she tried the effect of lying down with  one elbow against the door, and the other arm curled round her head","0.0"
"still she went on growing, and, as a last resource, she put one arm out  of the window, and one foot up the chimney, and said to herself 'now i  can do no more, whatever happens","0.0"
"what will become of me","1.0"
"luckily for alice, the little magic bottle had now had its full effect,  and she grew no larger  still it was very uncomfortable, and, as there  seemed to be no sort of chance of her ever getting out of the room  again, no wonder she felt unhappy","0.0"
"'it was much pleasanter at home,' thought poor alice, 'when one wasn't  always growing larger and smaller, and being ordered about by mice and  rabbits","1.0"
