"Text","Sentiment"
"you imagine no doubt, gentlemen, that i want to amuse you","1.0"
"you are  mistaken in that, too","0.0"
"i am by no means such a mirthful person as you  imagine, or as you may imagine  however, irritated by all this babble  (and i feel that you are irritated) you think fit to ask me who i  am  then my answer is, i am a collegiate assessor","1.0"
"i was in the  service that i might have something to eat (and solely for that  reason), and when last year a distant relation left me six thousand  roubles in his will i immediately retired from the service and settled  down in my corner","0.0"
"i used to live in this corner before, but now i  have settled down in it","0.0"
"my room is a wretched, horrid one in the  outskirts of the town","0.0"
"my servant is an old country woman, ill natured  from stupidity, and, moreover, there is always a nasty smell about her","0.0"
"i am told that the petersburg climate is bad for me, and that with my  small means it is very expensive to live in petersburg","0.0"
"i know all  that better than all these sage and experienced counsellors and  monitors","1.0"
"","0.0"
"","0.0"
"","0.0"
"but i am remaining in petersburg  i am not going away  from petersburg","1.0"
"i am not going away because","1.0"
"","0.0"
"","0.0"
"ech","0.0"
"why, it is  absolutely no matter whether i am going away or not going away","1.0"
"but what can a decent man speak of with most pleasure","1.0"
"answer  of himself","0.0"
"well, so i will talk about myself","1.0"
"ii    i want now to tell you, gentlemen, whether you care to hear it or not,  why i could not even become an insect","1.0"
"i tell you solemnly, that i  have many times tried to become an insect","0.0"
"but i was not equal even to  that","0.0"
"i swear, gentlemen, that to be too conscious is an illness  a  real thorough going illness","0.0"
"for man's everyday needs, it would have  been quite enough to have the ordinary human consciousness, that is,  half or a quarter of the amount which falls to the lot of a cultivated  man of our unhappy nineteenth century, especially one who has the fatal  ill luck to inhabit petersburg, the most theoretical and intentional  town on the whole terrestrial globe","0.0"
"(there are intentional and  unintentional towns","0.0"
"it would have been quite enough, for instance,  to have the consciousness by which all so called direct persons and men  of action live","0.0"
"i bet you think i am writing all this from  affectation, to be witty at the expense of men of action  and what is  more, that from ill bred affectation, i am clanking a sword like my  officer","0.0"
"but, gentlemen, whoever can pride himself on his diseases and  even swagger over them","1.0"
"though, after all, everyone does do that  people do pride themselves on  their diseases, and i do, may be, more than anyone","0.0"
"we will not  dispute it  my contention was absurd","1.0"
"but yet i am firmly persuaded  that a great deal of consciousness, every sort of consciousness, in  fact, is a disease","1.0"
"i stick to that","0.0"
"let us leave that, too, for a  minute","0.0"
"tell me this  why does it happen that at the very, yes, at the  very moments when i am most capable of feeling every refinement of all  that is  sublime and beautiful,  as they used to say at one time, it  would, as though of design, happen to me not only to feel but to do  such ugly things, such that","1.0"
"","0.0"
"","0.0"
"well, in short, actions that all,  perhaps, commit  but which, as though purposely, occurred to me at the  very time when i was most conscious that they ought not to be  committed","0.0"
"the more conscious i was of goodness and of all that was   sublime and beautiful,  the more deeply i sank into my mire and the  more ready i was to sink in it altogether","0.0"
"but the chief point was  that all this was, as it were, not accidental in me, but as though it  were bound to be so","0.0"
"it was as though it were my most normal  condition, and not in the least disease or depravity, so that at last  all desire in me to struggle against this depravity passed","0.0"
"it ended  by my almost believing (perhaps actually believing) that this was  perhaps my normal condition","0.0"
"but at first, in the beginning, what  agonies i endured in that struggle","1.0"
"i did not believe it was the same  with other people, and all my life i hid this fact about myself as a  secret","0.0"
"i was ashamed (even now, perhaps, i am ashamed)  i got to the  point of feeling a sort of secret abnormal, despicable enjoyment in  returning home to my corner on some disgusting petersburg night,  acutely conscious that that day i had committed a loathsome action  again, that what was done could never be undone, and secretly, inwardly  gnawing, gnawing at myself for it, tearing and consuming myself till at  last the bitterness turned into a sort of shameful accursed sweetness,  and at last  into positive real enjoyment","0.0"
"yes, into enjoyment, into  enjoyment","1.0"
"i insist upon that","1.0"
"i have spoken of this because i keep  wanting to know for a fact whether other people feel such enjoyment","1.0"
"i  will explain  the enjoyment was just from the too intense consciousness  of one's own degradation  it was from feeling oneself that one had  reached the last barrier, that it was horrible, but that it could not  be otherwise  that there was no escape for you  that you never could  become a different man  that even if time and faith were still left you  to change into something different you would most likely not wish to  change  or if you did wish to, even then you would do nothing  because  perhaps in reality there was nothing for you to change into","0.0"
"and the worst of it was, and the root of it all, that it was all in  accord with the normal fundamental laws of over acute consciousness,  and with the inertia that was the direct result of those laws, and that  consequently one was not only unable to change but could do absolutely  nothing","0.0"
"thus it would follow, as the result of acute consciousness,  that one is not to blame in being a scoundrel  as though that were any  consolation to the scoundrel once he has come to realise that he  actually is a scoundrel","1.0"
"but enough","0.0"
"","0.0"
"","0.0"
"","0.0"
"ech, i have talked a lot of  nonsense, but what have i explained","1.0"
"how is enjoyment in this to be  explained","1.0"
"but i will explain it","0.0"
"i will get to the bottom of it","0.0"
"that is why i have taken up my pen","0.0"
"","0.0"
"","0.0"
"","0.0"
"i, for instance, have a great deal of amour propre","1.0"
"i am as suspicious  and prone to take offence as a humpback or a dwarf","1.0"
"but upon my word i  sometimes have had moments when if i had happened to be slapped in the  face i should, perhaps, have been positively glad of it","0.0"
"i say, in  earnest, that i should probably have been able to discover even in that  a peculiar sort of enjoyment  the enjoyment, of course, of despair  but  in despair there are the most intense enjoyments, especially when one  is very acutely conscious of the hopelessness of one's position","0.0"
"and  when one is slapped in the face  why then the consciousness of being  rubbed into a pulp would positively overwhelm one","0.0"
"the worst of it is,  look at it which way one will, it still turns out that i was always the  most to blame in everything","1.0"
"and what is most humiliating of all, to  blame for no fault of my own but, so to say, through the laws of  nature","0.0"
"in the first place, to blame because i am cleverer than any of  the people surrounding me","0.0"
"(i have always considered myself cleverer  than any of the people surrounding me, and sometimes, would you believe  it, have been positively ashamed of it","0.0"
"at any rate, i have all my  life, as it were, turned my eyes away and never could look people  straight in the face","1.0"
"to blame, finally, because even if i had had  magnanimity, i should only have had more suffering from the sense of  its uselessness","0.0"
"i should certainly have never been able to do  anything from being magnanimous  neither to forgive, for my assailant  would perhaps have slapped me from the laws of nature, and one cannot  forgive the laws of nature  nor to forget, for even if it were owing to  the laws of nature, it is insulting all the same","0.0"
"finally, even if i  had wanted to be anything but magnanimous, had desired on the contrary  to revenge myself on my assailant, i could not have revenged myself on  any one for anything because i should certainly never have made up my  mind to do anything, even if i had been able to","0.0"
"why should i not have  made up my mind","0.0"
"about that in particular i want to say a few words","0.0"
"iii    with people who know how to revenge themselves and to stand up for  themselves in general, how is it done","1.0"
"why, when they are possessed,  let us suppose, by the feeling of revenge, then for the time there is  nothing else but that feeling left in their whole being","0.0"
"such a  gentleman simply dashes straight for his object like an infuriated bull  with its horns down, and nothing but a wall will stop him","1.0"
"(by the  way  facing the wall, such gentlemen  that is, the  direct  persons and  men of action  are genuinely nonplussed","1.0"
"for them a wall is not an  evasion, as for us people who think and consequently do nothing  it is  not an excuse for turning aside, an excuse for which we are always very  glad, though we scarcely believe in it ourselves, as a rule","0.0"
"no, they  are nonplussed in all sincerity","1.0"
"the wall has for them something  tranquillising, morally soothing, final  maybe even something  mysterious","0.0"
"","0.0"
"","0.0"
"but of the wall later","1.0"
"well, such a direct person i regard as the real normal man, as his  tender mother nature wished to see him when she graciously brought him  into being on the earth","1.0"
"i envy such a man till i am green in the  face","0.0"
"he is stupid","0.0"
"i am not disputing that, but perhaps the normal  man should be stupid, how do you know","0.0"
"perhaps it is very beautiful,  in fact","1.0"
"and i am the more persuaded of that suspicion, if one can  call it so, by the fact that if you take, for instance, the antithesis  of the normal man, that is, the man of acute consciousness, who has  come, of course, not out of the lap of nature but out of a retort (this  is almost mysticism, gentlemen, but i suspect this, too), this  retort made man is sometimes so nonplussed in the presence of his  antithesis that with all his exaggerated consciousness he genuinely  thinks of himself as a mouse and not a man","1.0"
"it may be an acutely  conscious mouse, yet it is a mouse, while the other is a man, and  therefore, et caetera, et caetera","1.0"
"and the worst of it is, he himself,  his very own self, looks on himself as a mouse  no one asks him to do  so  and that is an important point","0.0"
"now let us look at this mouse in  action","1.0"
"let us suppose, for instance, that it feels insulted, too (and  it almost always does feel insulted), and wants to revenge itself, too","0.0"
"there may even be a greater accumulation of spite in it than in l'homme  de la nature et de la verite","1.0"
"the base and nasty desire to vent that  spite on its assailant rankles perhaps even more nastily in it than in  l'homme de la nature et de la verite","1.0"
"for through his innate stupidity  the latter looks upon his revenge as justice pure and simple  while in  consequence of his acute consciousness the mouse does not believe in  the justice of it","1.0"
"to come at last to the deed itself, to the very act  of revenge","0.0"
"apart from the one fundamental nastiness the luckless  mouse succeeds in creating around it so many other nastinesses in the  form of doubts and questions, adds to the one question so many  unsettled questions that there inevitably works up around it a sort of  fatal brew, a stinking mess, made up of its doubts, emotions, and of  the contempt spat upon it by the direct men of action who stand  solemnly about it as judges and arbitrators, laughing at it till their  healthy sides ache","1.0"
"of course the only thing left for it is to dismiss  all that with a wave of its paw, and, with a smile of assumed contempt  in which it does not even itself believe, creep ignominiously into its  mouse hole","0.0"
"there in its nasty, stinking, underground home our  insulted, crushed and ridiculed mouse promptly becomes absorbed in  cold, malignant and, above all, everlasting spite","1.0"
"for forty years  together it will remember its injury down to the smallest, most  ignominious details, and every time will add, of itself, details still  more ignominious, spitefully teasing and tormenting itself with its own  imagination","1.0"
"it will itself be ashamed of its imaginings, but yet it  will recall it all, it will go over and over every detail, it will  invent unheard of things against itself, pretending that those things  might happen, and will forgive nothing","1.0"
"maybe it will begin to revenge  itself, too, but, as it were, piecemeal, in trivial ways, from behind  the stove, incognito, without believing either in its own right to  vengeance, or in the success of its revenge, knowing that from all its  efforts at revenge it will suffer a hundred times more than he on whom  it revenges itself, while he, i daresay, will not even scratch himself","1.0"
"on its deathbed it will recall it all over again, with interest  accumulated over all the years and","0.0"
"","0.0"
"","0.0"
"but it is just in that cold, abominable half despair, half belief, in  that conscious burying oneself alive for grief in the underworld for  forty years, in that acutely recognised and yet partly doubtful  hopelessness of one's position, in that hell of unsatisfied desires  turned inward, in that fever of oscillations, of resolutions determined  for ever and repented of again a minute later  that the savour of that  strange enjoyment of which i have spoken lies","1.0"
"it is so subtle, so  difficult of analysis, that persons who are a little limited, or even  simply persons of strong nerves, will not understand a single atom of  it","1.0"
"possibly,  you will add on your own account with a grin,  people  will not understand it either who have never received a slap in the  face,  and in that way you will politely hint to me that i, too,  perhaps, have had the experience of a slap in the face in my life, and  so i speak as one who knows","1.0"
"i bet that you are thinking that","1.0"
"but  set your minds at rest, gentlemen, i have not received a slap in the  face, though it is absolutely a matter of indifference to me what you  may think about it","0.0"
"possibly, i even regret, myself, that i have given  so few slaps in the face during my life","0.0"
"but enough","0.0"
"","0.0"
"","0.0"
"not another  word on that subject of such extreme interest to you","1.0"
"i will continue calmly concerning persons with strong nerves who do not  understand a certain refinement of enjoyment","1.0"
"though in certain  circumstances these gentlemen bellow their loudest like bulls, though  this, let us suppose, does them the greatest credit, yet, as i have  said already, confronted with the impossible they subside at once","1.0"
"the  impossible means the stone wall","1.0"
"what stone wall","1.0"
"why, of course, the  laws of nature, the deductions of natural science, mathematics","1.0"
"as  soon as they prove to you, for instance, that you are descended from a  monkey, then it is no use scowling, accept it for a fact","1.0"
"when they  prove to you that in reality one drop of your own fat must be dearer to  you than a hundred thousand of your fellow creatures, and that this  conclusion is the final solution of all so called virtues and duties  and all such prejudices and fancies, then you have just to accept it,  there is no help for it, for twice two is a law of mathematics","1.0"
"just  try refuting it","1.0"
"upon my word, they will shout at you, it is no use protesting  it is a  case of twice two makes four","1.0"
"nature does not ask your permission, she  has nothing to do with your wishes, and whether you like her laws or  dislike them, you are bound to accept her as she is, and consequently  all her conclusions","0.0"
"a wall, you see, is a wall","1.0"
"","0.0"
"","0.0"
"and so on, and so  on","0.0"
"merciful heavens","1.0"
"but what do i care for the laws of nature and  arithmetic, when, for some reason i dislike those laws and the fact  that twice two makes four","1.0"
"of course i cannot break through the wall  by battering my head against it if i really have not the strength to  knock it down, but i am not going to be reconciled to it simply because  it is a stone wall and i have not the strength","1.0"
"as though such a stone wall really were a consolation, and really did  contain some word of conciliation, simply because it is as true as  twice two makes four","1.0"
"oh, absurdity of absurdities","0.0"
"how much better  it is to understand it all, to recognise it all, all the  impossibilities and the stone wall  not to be reconciled to one of  those impossibilities and stone walls if it disgusts you to be  reconciled to it  by the way of the most inevitable, logical  combinations to reach the most revolting conclusions on the everlasting  theme, that even for the stone wall you are yourself somehow to blame,  though again it is as clear as day you are not to blame in the least,  and therefore grinding your teeth in silent impotence to sink into  luxurious inertia, brooding on the fact that there is no one even for  you to feel vindictive against, that you have not, and perhaps never  will have, an object for your spite, that it is a sleight of hand, a  bit of juggling, a card sharper's trick, that it is simply a mess, no  knowing what and no knowing who, but in spite of all these  uncertainties and jugglings, still there is an ache in you, and the  more you do not know, the worse the ache","1.0"
"iv     ha, ha, ha","0.0"
"you will be finding enjoyment in toothache next,  you  cry, with a laugh","1.0"
"well, even in toothache there is enjoyment,  i answer","1.0"
"i had  toothache for a whole month and i know there is","0.0"
"in that case, of  course, people are not spiteful in silence, but moan  but they are not  candid moans, they are malignant moans, and the malignancy is the whole  point","1.0"
"the enjoyment of the sufferer finds expression in those moans   if he did not feel enjoyment in them he would not moan","1.0"
"it is a good  example, gentlemen, and i will develop it","1.0"
"those moans express in the  first place all the aimlessness of your pain, which is so humiliating  to your consciousness  the whole legal system of nature on which you  spit disdainfully, of course, but from which you suffer all the same  while she does not","0.0"
"they express the consciousness that you have no  enemy to punish, but that you have pain  the consciousness that in  spite of all possible wagenheims you are in complete slavery to your  teeth  that if someone wishes it, your teeth will leave off aching, and  if he does not, they will go on aching another three months  and that  finally if you are still contumacious and still protest, all that is  left you for your own gratification is to thrash yourself or beat your  wall with your fist as hard as you can, and absolutely nothing more","1.0"
"well, these mortal insults, these jeers on the part of someone unknown,  end at last in an enjoyment which sometimes reaches the highest degree  of voluptuousness","1.0"
"i ask you, gentlemen, listen sometimes to the moans  of an educated man of the nineteenth century suffering from toothache,  on the second or third day of the attack, when he is beginning to moan,  not as he moaned on the first day, that is, not simply because he has  toothache, not just as any coarse peasant, but as a man affected by  progress and european civilisation, a man who is  divorced from the  soil and the national elements,  as they express it now a days","1.0"
"his  moans become nasty, disgustingly malignant, and go on for whole days  and nights","1.0"
"and of course he knows himself that he is doing himself no  sort of good with his moans  he knows better than anyone that he is  only lacerating and harassing himself and others for nothing  he knows  that even the audience before whom he is making his efforts, and his  whole family, listen to him with loathing, do not put a ha'porth of  faith in him, and inwardly understand that he might moan differently,  more simply, without trills and flourishes, and that he is only amusing  himself like that from ill humour, from malignancy","0.0"
"well, in all these  recognitions and disgraces it is that there lies a voluptuous pleasure","1.0"
"as though he would say   i am worrying you, i am lacerating your  hearts, i am keeping everyone in the house awake","0.0"
"well, stay awake  then, you, too, feel every minute that i have toothache","0.0"
"i am not a  hero to you now, as i tried to seem before, but simply a nasty person,  an impostor","0.0"
"well, so be it, then","0.0"
"i am very glad that you see  through me","1.0"
"it is nasty for you to hear my despicable moans  well, let  it be nasty  here i will let you have a nastier flourish in a  minute","1.0"
"","0.0"
"","0.0"
"","0.0"
"you do not understand even now, gentlemen","0.0"
"no, it seems  our  development and our consciousness must go further to understand  all the intricacies of this pleasure","1.0"
"you laugh","0.0"
"delighted","1.0"
"my  jests, gentlemen, are of course in bad taste, jerky, involved, lacking  self confidence","0.0"
"but of course that is because i do not respect  myself","1.0"
"can a man of perception respect himself at all","1.0"
"v    come, can a man who attempts to find enjoyment in the very feeling of  his own degradation possibly have a spark of respect for himself","0.0"
"i am  not saying this now from any mawkish kind of remorse","0.0"
"and, indeed, i  could never endure saying,  forgive me, papa, i won't do it again,  not  because i am incapable of saying that  on the contrary, perhaps just  because i have been too capable of it, and in what a way, too","0.0"
"as  though of design i used to get into trouble in cases when i was not to  blame in any way","0.0"
"that was the nastiest part of it","1.0"
"at the same time  i was genuinely touched and penitent, i used to shed tears and, of  course, deceived myself, though i was not acting in the least and there  was a sick feeling in my heart at the time","0.0"
"","0.0"
"","0.0"
"","0.0"
"for that one could not  blame even the laws of nature, though the laws of nature have  continually all my life offended me more than anything","0.0"
"it is  loathsome to remember it all, but it was loathsome even then","0.0"
"of  course, a minute or so later i would realise wrathfully that it was all  a lie, a revolting lie, an affected lie, that is, all this penitence,  this emotion, these vows of reform","1.0"
"you will ask why did i worry  myself with such antics  answer, because it was very dull to sit with  one's hands folded, and so one began cutting capers","0.0"
"that is really  it","0.0"
"observe yourselves more carefully, gentlemen, then you will  understand that it is so","1.0"
"i invented adventures for myself and made up  a life, so as at least to live in some way","1.0"
"how many times it has  happened to me  well, for instance, to take offence simply on purpose,  for nothing  and one knows oneself, of course, that one is offended at  nothing  that one is putting it on, but yet one brings oneself at last  to the point of being really offended","1.0"
"all my life i have had an  impulse to play such pranks, so that in the end i could not control it  in myself","1.0"
"another time, twice, in fact, i tried hard to be in love","0.0"
"i suffered, too, gentlemen, i assure you","0.0"
"in the depth of my heart  there was no faith in my suffering, only a faint stir of mockery, but  yet i did suffer, and in the real, orthodox way  i was jealous, beside  myself","1.0"
"","0.0"
"","0.0"
"and it was all from ennui, gentlemen, all from ennui   inertia overcame me","1.0"
"you know the direct, legitimate fruit of  consciousness is inertia, that is, conscious  sitting with the hands folded","1.0"
"i have referred to this already","0.0"
"i  repeat, i repeat with emphasis  all  direct  persons and men of action  are active just because they are stupid and limited","0.0"
"how explain that","0.0"
"i will tell you  in consequence of their limitation they take immediate  and secondary causes for primary ones, and in that way persuade  themselves more quickly and easily than other people do that they have  found an infallible foundation for their activity, and their minds are  at ease and you know that is the chief thing","1.0"
"to begin to act, you  know, you must first have your mind completely at ease and no trace of  doubt left in it","0.0"
"why, how am i, for example, to set my mind at rest","0.0"
"where are the primary causes on which i am to build","1.0"
"where are my  foundations","1.0"
"where am i to get them from","1.0"
"i exercise myself in  reflection, and consequently with me every primary cause at once draws  after itself another still more primary, and so on to infinity","1.0"
"that  is just the essence of every sort of consciousness and reflection","0.0"
"it  must be a case of the laws of nature again","1.0"
"what is the result of it  in the end","0.0"
"why, just the same","0.0"
"remember i spoke just now of  vengeance","1.0"
"(i am sure you did not take it in","1.0"
"i said that a man  revenges himself because he sees justice in it","1.0"
"therefore he has found  a primary cause, that is, justice","1.0"
"and so he is at rest on all sides,  and consequently he carries out his revenge calmly and successfully,  being persuaded that he is doing a just and honest thing","1.0"
"but i see no  justice in it, i find no sort of virtue in it either, and consequently  if i attempt to revenge myself, it is only out of spite","0.0"
"spite, of  course, might overcome everything, all my doubts, and so might serve  quite successfully in place of a primary cause, precisely because it is  not a cause","0.0"
"but what is to be done if i have not even spite (i began  with that just now, you know)","0.0"
"in consequence again of those accursed  laws of consciousness, anger in me is subject to chemical  disintegration","1.0"
"you look into it, the object flies off into air, your  reasons evaporate, the criminal is not to be found, the wrong becomes  not a wrong but a phantom, something like the toothache, for which no  one is to blame, and consequently there is only the same outlet left  again  that is, to beat the wall as hard as you can","0.0"
"so you give it up  with a wave of the hand because you have not found a fundamental cause","0.0"
"and try letting yourself be carried away by your feelings, blindly,  without reflection, without a primary cause, repelling consciousness at  least for a time  hate or love, if only not to sit with your hands  folded","0.0"
"the day after tomorrow, at the latest, you will begin  despising yourself for having knowingly deceived yourself","1.0"
"result  a  soap bubble and inertia","1.0"
"oh, gentlemen, do you know, perhaps i  consider myself an intelligent man, only because all my life i have  been able neither to begin nor to finish anything","0.0"
"granted i am a  babbler, a harmless vexatious babbler, like all of us","1.0"
"but what is to  be done if the direct and sole vocation of every intelligent man is  babble, that is, the intentional pouring of water through a sieve","1.0"
"vi    oh, if i had done nothing simply from laziness","0.0"
"heavens, how i should  have respected myself, then","0.0"
"i should have respected myself because i  should at least have been capable of being lazy  there would at least  have been one quality, as it were, positive in me, in which i could  have believed myself","0.0"
"question   what is he","1.0"
"answer   a sluggard  how  very pleasant it would have been to hear that of oneself","1.0"
"it would  mean that i was positively defined, it would mean that there was  something to say about me","0.0"
"sluggard   why, it is a calling and  vocation, it is a career","1.0"
"do not jest, it is so","1.0"
"i should then be a  member of the best club by right, and should find my occupation in  continually respecting myself","0.0"
"i knew a gentleman who prided himself  all his life on being a connoisseur of lafitte","1.0"
"he considered this as  his positive virtue, and never doubted himself","0.0"
"he died, not simply  with a tranquil, but with a triumphant conscience, and he was quite  right, too","0.0"
"then i should have chosen a career for myself, i should  have been a sluggard and a glutton, not a simple one, but, for  instance, one with sympathies for everything sublime and beautiful","0.0"
"how do you like that","0.0"
"i have long had visions of it","0.0"
"that  sublime  and beautiful  weighs heavily on my mind at forty but that is at forty   then  oh, then it would have been different","0.0"
"i should have found for  myself a form of activity in keeping with it, to be precise, drinking  to the health of everything  sublime and beautiful","0.0"
"i should have  snatched at every opportunity to drop a tear into my glass and then to  drain it to all that is  sublime and beautiful","0.0"
"i should then have  turned everything into the sublime and the beautiful  in the nastiest,  unquestionable trash, i should have sought out the sublime and the  beautiful","0.0"
"i should have exuded tears like a wet sponge","1.0"
"an artist,  for instance, paints a picture worthy of gay","1.0"
"at once i drink to the  health of the artist who painted the picture worthy of gay, because i  love all that is  sublime and beautiful","1.0"
"an author has written as you  will  at once i drink to the health of  anyone you will  because i love  all that is  sublime and beautiful","1.0"
"i should claim respect for doing so","0.0"
"i should persecute anyone who  would not show me respect","0.0"
"i should live at ease, i should die with  dignity, why, it is charming, perfectly charming","1.0"
"and what a good  round belly i should have grown, what a treble chin i should have  established, what a ruby nose i should have coloured for myself, so  that everyone would have said, looking at me   here is an asset","1.0"
"here  is something real and solid","1.0"
"and, say what you like, it is very  agreeable to hear such remarks about oneself in this negative age","1.0"
"vii    but these are all golden dreams","1.0"
"oh, tell me, who was it first  announced, who was it first proclaimed, that man only does nasty things  because he does not know his own interests  and that if he were  enlightened, if his eyes were opened to his real normal interests, man  would at once cease to do nasty things, would at once become good and  noble because, being enlightened and understanding his real advantage,  he would see his own advantage in the good and nothing else, and we all  know that not one man can, consciously, act against his own interests,  consequently, so to say, through necessity, he would begin doing good","0.0"
"oh, the babe","0.0"
"oh, the pure, innocent child","1.0"
"why, in the first place,  when in all these thousands of years has there been a time when man has  acted only from his own interest","1.0"
"what is to be done with the millions  of facts that bear witness that men, consciously, that is fully  understanding their real interests, have left them in the background  and have rushed headlong on another path, to meet peril and danger,  compelled to this course by nobody and by nothing, but, as it were,  simply disliking the beaten track, and have obstinately, wilfully,  struck out another difficult, absurd way, seeking it almost in the  darkness","0.0"
"so, i suppose, this obstinacy and perversity were pleasanter  to them than any advantage","1.0"
"","0.0"
"","0.0"
"","0.0"
"advantage","0.0"
"what is advantage","1.0"
"and will  you take it upon yourself to define with perfect accuracy in what the  advantage of man consists","1.0"
"and what if it so happens that a man's  advantage, sometimes, not only may, but even must, consist in his  desiring in certain cases what is harmful to himself and not  advantageous","1.0"
"and if so, if there can be such a case, the whole  principle falls into dust","0.0"
"what do you think  are there such cases","1.0"
"you laugh  laugh away, gentlemen, but only answer me  have man's  advantages been reckoned up with perfect certainty","1.0"
"are there not some  which not only have not been included but cannot possibly be included  under any classification","0.0"
"you see, you gentlemen have, to the best of  my knowledge, taken your whole register of human advantages from the  averages of statistical figures and politico economical formulas","1.0"
"your  advantages are prosperity, wealth, freedom, peace  and so on, and so  on","1.0"
"so that the man who should, for instance, go openly and knowingly  in opposition to all that list would to your thinking, and indeed mine,  too, of course, be an obscurantist or an absolute madman  would not he","0.0"
"but, you know, this is what is surprising  why does it so happen that  all these statisticians, sages and lovers of humanity, when they reckon  up human advantages invariably leave out one","1.0"
